"Survey","Reef","Site","Drop","Frame","Depth","Comment","Family","Genus","Species","Code","MaxN","Species_name","T_ID","Date","Lat","Long","Habitat","Aspect","Benthic_Complexity","Biomass Constant A","Biomass Constant B","Biomass Constant C","Max Length (cm)","Max Length Type","Trophic Level","Vulnerability","Regions","Climate Score","Trophic Group","Functional Group","Group Size"
"Oct_21","Ashmore","Ashmore_3","D11",60073,32,NA,"Labridae","Cheilinus","fasciatus",37384066,1,"Cheilinus fasciatus","Oct_21_Ashmore_3_D11","3/11/2021",10.22652,144.58734,"lagoon",NA,NA,0.01995,3,1,40,"standard length",3.37,52.24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Oct_21","Ashmore","Ashmore_3","D11",6058,32,NA,"Labridae","Cheilinus","undulatus",37384038,1,"Cheilinus undulatus","Oct_21_Ashmore_3_D11","3/11/2021",10.22652,144.58734,"lagoon",NA,NA,0.017807,3.018029,1,229,"standard length",3.99,73.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Oct_21","Ashmore","Ashmore_3","D11",27783,32,NA,"Lethrinidae","Lethrinus","erythracanthus",37351025,1,"Lethrinus erythracanthus","Oct_21_Ashmore_3_D11","3/11/2021",10.22652,144.58734,"lagoon",NA,NA,0.0183,3.02,0.959,70,"total length",3.41,46.28,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA
"Oct_21","Ashmore","Ashmore_3","D11",49490,32,NA,"Lutjanidae","Lutjanus","bohar",37346029,1,"Lutjanus bohar","Oct_21_Ashmore_3_D11","3/11/2021",10.22652,144.58734,"lagoon",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Oct_21","Ashmore","Ashmore_3","D11",13677,32,NA,"Mullidae","Parupeneus","multifasciatus",37355026,2,"Parupeneus multifasciatus","Oct_21_Ashmore_3_D11","3/11/2021",10.22652,144.58734,"lagoon",NA,NA,0.01136,3.211,0.933,35,"total length",3.61,21.22,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group"
"Oct_21","Ashmore","Ashmore_3","D11",531,32,"aureofasciatus","Nemipteridae","Pentapodus","aureofasciatus",NA,1,"Pentapodus aureofasciatus","Oct_21_Ashmore_3_D11","3/11/2021",10.22652,144.58734,"lagoon",NA,NA,0.01514,2.97,1,25,"total length",3.5,24.26,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group"
"Oct_21","Ashmore","Ashmore_3","D11",42074,32,NA,"Nemipteridae","Scolopsis","bilineata",37347031,1,"Scolopsis bilineata","Oct_21_Ashmore_3_D11","3/11/2021",10.22652,144.58734,"lagoon",NA,NA,0.014234,3.161414,0.93,25,"total length",3.62,24.26,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore",NA
"Oct_21","Ashmore","Ashmore_3","D11",53290,32,NA,"Serranidae","Plectropomus","leopardus",37311078,3,"Plectropomus leopardus","Oct_21_Ashmore_3_D11","3/11/2021",10.22652,144.58734,"lagoon",NA,NA,0.009115,3.105091,1,120,"standard length",4.41,51.04,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore",NA
"Oct_21","Ashmore","Ashmore_3","D13",23740,42,NA,"Carangidae","Carangoides","ferdau",37337068,9,"Carangoides ferdau","Oct_21_Ashmore_3_D13","3/11/2021",10.22483,144.58263,"lagoon",NA,NA,0.025497,2.83241,1,70,"total length",3.98,43.95,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Oct_21","Ashmore","Ashmore_3","D13",33284,42,NA,"Carcharhinidae","Carcharhinus","albimarginatus",37018027,1,"Carcharhinus albimarginatus","Oct_21_Ashmore_3_D13","3/11/2021",10.22483,144.58263,"lagoon",NA,NA,0.00437,3.1,1,300,"total length",4.48,75.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group"
"Oct_21","Ashmore","Ashmore_3","D13",20403,42,NA,"Lutjanidae","Lutjanus","bohar",37346029,1,"Lutjanus bohar","Oct_21_Ashmore_3_D13","3/11/2021",10.22483,144.58263,"lagoon",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Oct_21","Ashmore","Ashmore_3","D13",34748,42,"curtorhynchos","Monacanthidae","Paramonacanthus","curtorhynchos",NA,4,"Paramonacanthus curtorhynchos","Oct_21_Ashmore_3_D13","3/11/2021",10.22483,144.58263,"lagoon",NA,NA,0.02089,2.92,NA,11.3,"total length",3.1,NA,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific","invertivore-mobile","micro-invertivore",NA,NA
"Oct_21","Ashmore","Ashmore_3","D14",10927,45,NA,"Carangidae","Caranx","ignobilis",37337027,1,"Caranx ignobilis","Oct_21_Ashmore_3_D14","3/11/2021",10.22008,144.58404,"lagoon",NA,NA,0.012104,2.993242,1,170,"total length",4.48,82.12,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","solitary"
"Oct_21","Ashmore","Ashmore_3","D14",12966,45,NA,"Carangidae","Elagatis","bipinnulata",37337029,1,"Elagatis bipinnulata","Oct_21_Ashmore_3_D14","3/11/2021",10.22008,144.58404,"lagoon",NA,NA,0.0845,2.556,0.711,180,"total length",3.59,50.69,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","medium group"
"Oct_21","Ashmore","Ashmore_3","D14",26518,45,NA,"Labridae","Cheilinus","undulatus",37384038,1,"Cheilinus undulatus","Oct_21_Ashmore_3_D14","3/11/2021",10.22008,144.58404,"lagoon",NA,NA,0.017807,3.018029,1,229,"standard length",3.99,73.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Oct_21","Ashmore","Ashmore_3","D14",5460,45,NA,"Labridae","Labroides","dimidiatus",37384028,1,"Labroides dimidiatus","Oct_21_Ashmore_3_D14","3/11/2021",10.22008,144.58404,"lagoon",NA,NA,0.006669,3.172365,1,14,"total length",3.85,23.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair"
"Oct_21","Ashmore","Ashmore_3","D14",39188,45,NA,"Lethrinidae","Lethrinus","olivaceus",37351004,2,"Lethrinus olivaceus","Oct_21_Ashmore_3_D14","3/11/2021",10.22008,144.58404,"lagoon",NA,NA,0.025937,2.829751,1,100,"total length",4.2,39.66,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","large group"
"Oct_21","Ashmore","Ashmore_3","D14",29764,45,NA,"Lutjanidae","Lutjanus","bohar",37346029,1,"Lutjanus bohar","Oct_21_Ashmore_3_D14","3/11/2021",10.22008,144.58404,"lagoon",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Oct_21","Ashmore","Ashmore_4","D16",5389,32,NA,"Acanthuridae","Acanthurus","xanthopterus",37437020,1,"Acanthurus xanthopterus","Oct_21_Ashmore_4_D16","4/11/2021",10.24494,144.56874,"lagoon",NA,NA,0.026812,2.892373,1,70,"total length",2.87,37.08,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","medium group"
"Oct_21","Ashmore","Ashmore_4","D16",58220,32,NA,"Balistidae","Pseudobalistes","flavimarginatus",37465071,2,"Pseudobalistes flavimarginatus","Oct_21_Ashmore_4_D16","4/11/2021",10.24494,144.56874,"lagoon",NA,NA,0.0257,2.94,1,60,"total length",2.78,29.47,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA
"Oct_21","Ashmore","Ashmore_4","D16",4381,32,NA,"Carangidae","Carangoides","ferdau",37337068,1,"Carangoides ferdau","Oct_21_Ashmore_4_D16","4/11/2021",10.24494,144.56874,"lagoon",NA,NA,0.025497,2.83241,1,70,"total length",3.98,43.95,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Oct_21","Ashmore","Ashmore_4","D16",44739,32,NA,"Carcharhinidae","Carcharhinus","albimarginatus",37018027,1,"Carcharhinus albimarginatus","Oct_21_Ashmore_4_D16","4/11/2021",10.24494,144.56874,"lagoon",NA,NA,0.00437,3.1,1,300,"total length",4.48,75.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group"
"Oct_21","Ashmore","Ashmore_4","D16",62294,32,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,2,"Carcharhinus amblyrhynchos","Oct_21_Ashmore_4_D16","4/11/2021",10.24494,144.56874,"lagoon",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Oct_21","Ashmore","Ashmore_4","D16",22856,32,NA,"Carcharhinidae","Negaprion","acutidens",37018029,1,"Negaprion acutidens","Oct_21_Ashmore_4_D16","4/11/2021",10.24494,144.56874,"lagoon",NA,NA,0.00254,3.16,1,380,"total length",4.13,80.91,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","solitary"
"Oct_21","Ashmore","Ashmore_4","D16",14780,32,NA,"Carcharhinidae","Triaenodon","obesus",37018038,1,"Triaenodon obesus","Oct_21_Ashmore_4_D16","4/11/2021",10.24494,144.56874,"lagoon",NA,NA,0.001171,3.361543,1,213,"total length",4.36,82.54,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group"
"Oct_21","Ashmore","Ashmore_4","D16",21615,32,NA,"Chaetodontidae","Heniochus","diphreutes",37365005,1,"Heniochus diphreutes","Oct_21_Ashmore_4_D16","4/11/2021",10.24494,144.56874,"lagoon",NA,NA,0.02188,3.02,1,21,"total length",3.4,15.7,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Oct_21","Ashmore","Ashmore_4","D16",58279,32,"Heteroconger hassi","Congridae","Heteroconger","hassi",NA,5,"Heteroconger hassi","Oct_21_Ashmore_4_D16","4/11/2021",10.24494,144.56874,"lagoon",NA,NA,0.00102,3.06,1,40,"total length",3.4,32.98,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","large group"
"Oct_21","Ashmore","Ashmore_4","D16",44292,32,NA,"Labridae","Cheilinus","undulatus",37384038,1,"Cheilinus undulatus","Oct_21_Ashmore_4_D16","4/11/2021",10.24494,144.56874,"lagoon",NA,NA,0.017807,3.018029,1,229,"standard length",3.99,73.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Oct_21","Ashmore","Ashmore_4","D16",38750,32,NA,"Lethrinidae","Lethrinus","rubrioperculatus",37351012,1,"Lethrinus rubrioperculatus","Oct_21_Ashmore_4_D16","4/11/2021",10.24494,144.56874,"lagoon",NA,NA,0.01279,3.039657,1,50,"total length",3.83,39.56,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group"
"Oct_21","Ashmore","Ashmore_4","D16",38750,32,NA,"Mullidae","Parupeneus","barberinus",37355022,1,"Parupeneus barberinus","Oct_21_Ashmore_4_D16","4/11/2021",10.24494,144.56874,"lagoon",NA,NA,0.00627,3.195,1,60,"total length",3.44,39.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Oct_21","Ashmore","Ashmore_4","D17",48322,38,NA,"Balistidae","Pseudobalistes","flavimarginatus",37465071,1,"Pseudobalistes flavimarginatus","Oct_21_Ashmore_4_D17","4/11/2021",10.24807,144.56555,"lagoon",NA,NA,0.0257,2.94,1,60,"total length",2.78,29.47,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA
"Oct_21","Ashmore","Ashmore_4","D17",24319,38,NA,"Carangidae","Carangoides","ferdau",37337068,10,"Carangoides ferdau","Oct_21_Ashmore_4_D17","4/11/2021",10.24807,144.56555,"lagoon",NA,NA,0.025497,2.83241,1,70,"total length",3.98,43.95,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Oct_21","Ashmore","Ashmore_4","D17",21726,38,NA,"Carcharhinidae","Carcharhinus","albimarginatus",37018027,1,"Carcharhinus albimarginatus","Oct_21_Ashmore_4_D17","4/11/2021",10.24807,144.56555,"lagoon",NA,NA,0.00437,3.1,1,300,"total length",4.48,75.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group"
"Oct_21","Ashmore","Ashmore_4","D17",33107,38,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,3,"Carcharhinus amblyrhynchos","Oct_21_Ashmore_4_D17","4/11/2021",10.24807,144.56555,"lagoon",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Oct_21","Ashmore","Ashmore_4","D17",39186,38,NA,"Lethrinidae","Gymnocranius","grandoculis",37351005,1,"Gymnocranius grandoculis","Oct_21_Ashmore_4_D17","4/11/2021",10.24807,144.56555,"lagoon",NA,NA,0.026616,2.878493,1,80,"total length",3.98,41.78,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group"
"Oct_21","Ashmore","Ashmore_5","D19",32151,26,NA,"Acanthuridae","Acanthurus","blochii",37437007,1,"Acanthurus blochii","Oct_21_Ashmore_5_D19","5/11/2021",10.43326,144.45274,"lagoon",NA,NA,0.014365,3.073704,1,45,"standard length",2,38.32,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","small group"
"Oct_21","Ashmore","Ashmore_5","D19",33153,26,NA,"Balistidae","Pseudobalistes","flavimarginatus",37465071,1,"Pseudobalistes flavimarginatus","Oct_21_Ashmore_5_D19","5/11/2021",10.43326,144.45274,"lagoon",NA,NA,0.0257,2.94,1,60,"total length",2.78,29.47,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA
"Oct_21","Ashmore","Ashmore_5","D19",32341,26,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,1,"Carcharhinus amblyrhynchos","Oct_21_Ashmore_5_D19","5/11/2021",10.43326,144.45274,"lagoon",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Oct_21","Ashmore","Ashmore_5","D19",52642,26,NA,"Labridae","Thalassoma","lunare",37384167,1,"Thalassoma lunare","Oct_21_Ashmore_5_D19","5/11/2021",10.43326,144.45274,"lagoon",NA,NA,0.0183,2.862,1,45,"total length",3.5,47.82,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group"
"Oct_21","Ashmore","Ashmore_5","D19",30495,26,"superciliosus","Lethrinidae","Gymnocranius","superciliosus",NA,1,"Gymnocranius superciliosus","Oct_21_Ashmore_5_D19","5/11/2021",10.43326,144.45274,"lagoon",NA,NA,0.01778,2.97,1,43,"standard length",3.2,NA,"Central Indo-Pacific,Western Indo-Pacific,Eastern Indo-Pacific",NA,"invertivore-sessile","micro-invertivore",NA
"Oct_21","Ashmore","Ashmore_5","D19",7268,26,NA,"Lethrinidae","Lethrinus","semicinctus",37351016,2,"Lethrinus semicinctus","Oct_21_Ashmore_5_D19","5/11/2021",10.43326,144.45274,"lagoon",NA,NA,0.009019,3.094426,1,35,"total length",4.01,24.58,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group"
"Oct_21","Ashmore","Ashmore_5","D19",7762,26,NA,"Nemipteridae","Scolopsis","affinis",37347030,1,"Scolopsis affinis","Oct_21_Ashmore_5_D19","5/11/2021",10.43326,144.45274,"lagoon",NA,NA,0.0182,2.98,1,24,"total length",3.28,23.82,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore",NA
"Oct_21","Ashmore","Ashmore_5","D19",24692,26,NA,"Serranidae","Plectropomus","laevis",37311079,1,"Plectropomus laevis","Oct_21_Ashmore_5_D19","5/11/2021",10.43326,144.45274,"lagoon",NA,NA,0.00523,3.23774,1,125,"total length",4.14,56.09,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore",NA
"Oct_21","Ashmore","Ashmore_5","D20",34219,23,NA,"Acanthuridae","Acanthurus","pyroferus",37437017,2,"Acanthurus pyroferus","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.02291,2.96,1,29,"total length",2,28.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","small group"
"Oct_21","Ashmore","Ashmore_5","D20",12453,23,NA,"Acanthuridae","Acanthurus","thompsoni",37437018,1,"Acanthurus thompsoni","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.01698,2.99,1,27,"total length",3.64,25.1,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Oct_21","Ashmore","Ashmore_5","D20",46745,23,NA,"Acanthuridae","Naso","lituratus",37437029,1,"Naso lituratus","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.0324,2.94,0.848176,46,"standard length",2.32,34.14,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-macroalgae","browser","small group"
"Oct_21","Ashmore","Ashmore_5","D20",13326,23,NA,"Acanthuridae","Zebrasoma","velifer",37437037,2,"Zebrasoma velifer","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.034107,2.861415,1,40,"standard length",2,36.94,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","pair"
"Oct_21","Ashmore","Ashmore_5","D20",53346,23,NA,"Balistidae","Balistapus","undulatus",37465047,1,"Balistapus undulatus","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.0565,2.947,0.840689,30,"total length",3.37,31.02,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Oct_21","Ashmore","Ashmore_5","D20",62015,23,NA,"Balistidae","Balistoides","viridescens",37465048,1,"Balistoides viridescens","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.02442,3.01828,1,75,"total length",3.33,54.36,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Oct_21","Ashmore","Ashmore_5","D20",43423,23,NA,"Balistidae","Pseudobalistes","flavimarginatus",37465071,1,"Pseudobalistes flavimarginatus","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.0257,2.94,1,60,"total length",2.78,29.47,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA
"Oct_21","Ashmore","Ashmore_5","D20",41024,23,NA,"Carcharhinidae","Triaenodon","obesus",37018038,1,"Triaenodon obesus","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.001171,3.361543,1,213,"total length",4.36,82.54,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group"
"Oct_21","Ashmore","Ashmore_5","D20",6105,23,NA,"Chaetodontidae","Chaetodon","auriga",37365019,1,"Chaetodon auriga","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.037129,2.873369,1,23,"total length",3.13,11.53,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","micro-invertivore","pair"
"Oct_21","Ashmore","Ashmore_5","D20",18114,23,NA,"Chaetodontidae","Chaetodon","bennetti",37365035,1,"Chaetodon bennetti","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.03839,2.88508,1,20,"total length",3.06,15.01,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-sessile","corallivore","pair"
"Oct_21","Ashmore","Ashmore_5","D20",8430,23,NA,"Chaetodontidae","Forcipiger","flavissimus",37365068,2,"Forcipiger flavissimus","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.02188,3.02,1,22,"total length",3.38,16.69,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair"
"Oct_21","Ashmore","Ashmore_5","D20",16263,23,NA,"Labridae","Cheilinus","fasciatus",37384066,2,"Cheilinus fasciatus","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.01995,3,1,40,"standard length",3.37,52.24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Oct_21","Ashmore","Ashmore_5","D20",13493,23,NA,"Labridae","Labroides","dimidiatus",37384028,1,"Labroides dimidiatus","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.006669,3.172365,1,14,"total length",3.85,23.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair"
"Oct_21","Ashmore","Ashmore_5","D20",1612,23,NA,"Labridae","Oxycheilinus","digramma",37384065,1,"Oxycheilinus digramma","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.0389,2.847,0.848,40,"standard length",3.7,52.24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","solitary"
"Oct_21","Ashmore","Ashmore_5","D20",1089,23,NA,"Lethrinidae","Lethrinus","semicinctus",37351016,4,"Lethrinus semicinctus","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.009019,3.094426,1,35,"total length",4.01,24.58,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group"
"Oct_21","Ashmore","Ashmore_5","D20",26152,23,NA,"Lethrinidae","Monotaxis","grandoculis",37351026,2,"Monotaxis grandoculis","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.041756,2.851508,0.95,60,"total length",3.4,42.33,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","medium group"
"Oct_21","Ashmore","Ashmore_5","D20",31998,23,NA,"Lutjanidae","Lutjanus","bohar",37346029,1,"Lutjanus bohar","Oct_21_Ashmore_5_D20","5/11/2021",10.43713,144.45079,"lagoon",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
